Year,DwellRecType,DwellStatus,Area,Count
2013,1,31,106400,0
2013,1,31,106500,6
2013,1,31,106600,9
2013,1,31,106700,0
2013,1,31,106800,3
2013,1,31,106900,0
2013,1,31,107000,3
2013,1,31,107100,0
2013,1,31,107200,0
2013,1,31,107300,0
2013,1,31,107400,3
2013,1,31,107500,3
2013,1,31,107600,3
2013,1,31,107700,3
2013,1,31,107800,6
2013,1,31,107900,..C
2013,1,31,108000,9
2013,1,31,108100,0
2013,1,31,108200,0
2013,1,31,108300,0
2013,1,31,108400,..C
2013,1,31,108500,9
2013,1,31,108600,6
2013,1,31,108700,18
2013,1,31,108800,18
2013,1,31,108900,6
2013,1,31,109000,9
2013,1,31,109100,6
2013,1,31,109200,3
2013,1,31,109300,6
2013,1,31,109400,0
2013,1,31,109500,9
2013,1,31,109600,3
2013,1,31,109700,12
2013,1,31,109800,15
2013,1,31,109900,21
2013,1,31,110000,..C
2013,1,31,110100,6
2013,1,31,110200,0
2013,1,31,110300,..C
2013,1,31,110400,12
2013,1,31,110500,3
2013,1,31,110600,..C
2013,1,31,110700,9
2013,1,31,110800,3
2013,1,31,110900,6
2013,1,31,111000,..C
2013,1,31,111100,9
2013,1,31,111200,18
2013,1,31,111300,18
2013,1,31,111400,3
2013,1,31,111500,24
2013,1,31,111600,3
2013,1,31,111700,15
2013,1,31,111800,3
2013,1,31,111900,0
2013,1,31,112000,..C
2013,1,31,112100,6
2013,1,31,112200,3
2013,1,31,112300,6
2013,1,31,112400,3
2013,1,31,112500,6
2013,1,31,112600,3
2013,1,31,112700,105
2013,1,31,112800,0
2013,1,31,112900,3
2013,1,31,113000,6
2013,1,31,113100,102
2013,1,31,113200,3
2013,1,31,113300,9
2013,1,31,113400,6
2013,1,31,113500,6
2013,1,31,113600,21
2013,1,31,113700,..C
2013,1,31,113800,..C
2013,1,31,113900,3
2013,1,31,114000,3
2013,1,31,114100,0
2013,1,31,114200,0
2013,1,31,114300,3
2013,1,31,114400,3
2013,1,31,114500,3
2013,1,31,114600,3
2013,1,31,114700,0
2013,1,31,114800,3
2013,1,31,114900,9
2013,1,31,115000,0
2013,1,31,115100,6
2013,1,31,115200,6
2013,1,31,115300,3
2013,1,31,115400,9
2013,1,31,115500,9
2013,1,31,115600,3
2013,1,31,115700,15
2013,1,31,115800,9
2013,1,31,115900,6
2013,1,31,116000,3
2013,1,31,116100,6
2013,1,31,116200,12
2013,1,31,116300,6
2013,1,31,116400,0
2013,1,31,116500,..C
2013,1,31,116600,3
2013,1,31,116700,15
2013,1,31,116800,3
2013,1,31,116900,21
2013,1,31,117000,3
2013,1,31,117100,0
2013,1,31,117200,3
2013,1,31,117300,..C
2013,1,31,117400,6
2013,1,31,117500,0
2013,1,31,117600,9
2013,1,31,117700,0
2013,1,31,117800,15
2013,1,31,117900,0
2013,1,31,118000,3
2013,1,31,118100,0
2013,1,31,118200,3
2013,1,31,118300,6
2013,1,31,118400,9
2013,1,31,118500,9
2013,1,31,118600,0
2013,1,31,118700,3
2013,1,31,118800,..C
2013,1,31,118900,0
2013,1,31,119000,6
2013,1,31,119100,3
2013,1,31,119200,3
2013,1,31,119300,0
2013,1,31,119400,3
2013,1,31,119500,3
2013,1,31,119600,0
2013,1,31,119700,9
2013,1,31,119800,0
2013,1,31,119900,0
2013,1,31,120000,3
2013,1,31,120100,0
2013,1,31,120200,15
2013,1,31,120300,0
2013,1,31,120400,0
2013,1,31,120500,6
2013,1,31,120600,0
2013,1,31,120700,0
2013,1,31,120800,3
2013,1,31,120900,9
2013,1,31,121000,6
2013,1,31,121100,6
2013,1,31,121200,3
2013,1,31,121300,0
2013,1,31,121400,0
2013,1,31,121500,3
2013,1,31,121600,0
2013,1,31,121700,3
2013,1,31,121800,0
2013,1,31,121900,12
2013,1,31,122000,0
2013,1,31,122100,3
2013,1,31,122200,6
2013,1,31,122300,0
2013,1,31,122400,3
2013,1,31,122500,6
2013,1,31,122600,3
2013,1,31,122700,3
2013,1,31,122800,3
2013,1,31,122900,0
2013,1,31,123000,0
2013,1,31,123100,3
2013,1,31,123200,3
2013,1,31,123300,33
2013,1,31,123400,6
2013,1,31,123500,0
2013,1,31,123600,3
2013,1,31,123700,12
2013,1,31,123800,0
2013,1,31,123900,3
2013,1,31,124000,3
2013,1,31,124100,3
2013,1,31,124200,6
2013,1,31,124300,3
2013,1,31,124400,0
2013,1,31,124500,0
2013,1,31,124600,0
2013,1,31,124700,3
2013,1,31,124800,3
2013,1,31,124900,3
2013,1,31,125000,24
2013,1,31,125100,..C
2013,1,31,125200,6
2013,1,31,125300,3
2013,1,31,125400,6
2013,1,31,125500,3
2013,1,31,125600,0
2013,1,31,125700,3
2013,1,31,125800,3
2013,1,31,125900,12
2013,1,31,126000,6
2013,1,31,126100,0
2013,1,31,126200,3
2013,1,31,126300,0
2013,1,31,126400,3
2013,1,31,126500,9
2013,1,31,126600,12
2013,1,31,126700,3
2013,1,31,126800,3
2013,1,31,126900,3
2013,1,31,127000,3
2013,1,31,127100,0
2013,1,31,127200,3
2013,1,31,127300,0
2013,1,31,127400,3
2013,1,31,127500,24
2013,1,31,127600,15
2013,1,31,127700,3
2013,1,31,127800,0
2013,1,31,127900,0
2013,1,31,128000,3
2013,1,31,128100,3
2013,1,31,128200,0
2013,1,31,128300,0
2013,1,31,128400,0
2013,1,31,128500,6
2013,1,31,128600,6
2013,1,31,128700,..C
2013,1,31,128800,3
2013,1,31,128900,6
2013,1,31,129000,0
2013,1,31,129100,3
2013,1,31,129200,3
2013,1,31,129300,3
2013,1,31,129400,3
2013,1,31,129500,0
2013,1,31,129600,3
2013,1,31,129700,9
2013,1,31,129800,6
2013,1,31,129900,6
2013,1,31,130000,3
2013,1,31,130100,6
2013,1,31,130200,3
2013,1,31,130300,3
2013,1,31,130400,0
2013,1,31,130500,3
2013,1,31,130600,60
2013,1,31,130700,3
2013,1,31,130800,0
2013,1,31,130900,3
2013,1,31,131000,6
2013,1,31,131100,9
2013,1,31,131200,9
2013,1,31,131300,0
2013,1,31,131400,3
2013,1,31,131500,6
2013,1,31,131600,6
2013,1,31,131700,3
2013,1,31,131800,3
2013,1,31,131900,3
2013,1,31,132000,9
2013,1,31,132100,9
2013,1,31,132200,3
2013,1,31,132300,6
2013,1,31,132400,0
2013,1,31,132500,9
2013,1,31,132600,6
2013,1,31,132700,0
2013,1,31,132800,3
2013,1,31,132900,3
2013,1,31,133000,0
2013,1,31,133100,0
2013,1,31,133200,0
2013,1,31,133300,0
2013,1,31,133400,3
2013,1,31,133500,3
2013,1,31,133600,0
2013,1,31,133700,0
2013,1,31,133800,33
2013,1,31,133900,12
2013,1,31,134000,0
2013,1,31,134100,3
2013,1,31,134200,3
2013,1,31,134300,3
2013,1,31,134400,0
2013,1,31,134500,21
2013,1,31,134600,6
2013,1,31,134700,0
2013,1,31,134800,0
2013,1,31,134900,3
2013,1,31,135000,3
2013,1,31,135100,0
2013,1,31,135200,3
2013,1,31,135300,0
2013,1,31,135400,18
2013,1,31,135500,3
2013,1,31,135600,0
2013,1,31,135700,0
2013,1,31,135800,39
2013,1,31,135900,0
2013,1,31,136000,3
2013,1,31,136100,0
2013,1,31,136200,0
2013,1,31,136300,3
2013,1,31,136400,3
2013,1,31,136500,0
2013,1,31,136600,3
2013,1,31,136700,3
2013,1,31,136800,3
2013,1,31,136900,15
2013,1,31,137000,3
2013,1,31,137100,9
2013,1,31,137200,3
2013,1,31,137300,0
2013,1,31,137400,3
2013,1,31,137500,3
2013,1,31,137600,6
2013,1,31,137700,0
2013,1,31,137800,12
2013,1,31,137900,3
2013,1,31,138000,0
2013,1,31,138100,3
2013,1,31,138200,0
2013,1,31,138300,3
2013,1,31,138400,6
2013,1,31,138500,3
2013,1,31,138600,3
2013,1,31,138700,6
2013,1,31,138800,..C
2013,1,31,138900,6
2013,1,31,139000,15
2013,1,31,139100,3
2013,1,31,139200,15
2013,1,31,139300,6
2013,1,31,139400,21
2013,1,31,139500,6
2013,1,31,139600,6
2013,1,31,139700,6
2013,1,31,139800,6
2013,1,31,139900,6
2013,1,31,140000,30
2013,1,31,140100,21
2013,1,31,140200,9
2013,1,31,140300,3
2013,1,31,140400,0
2013,1,31,140500,12
2013,1,31,140600,9
2013,1,31,140700,3
2013,1,31,140800,3
2013,1,31,140900,3
2013,1,31,141000,3
2013,1,31,141100,21
2013,1,31,141200,0
2013,1,31,141300,9
2013,1,31,141400,..C
2013,1,31,141500,0
2013,1,31,141600,6
2013,1,31,141700,9
2013,1,31,141800,15
2013,1,31,141900,3
2013,1,31,142000,3
2013,1,31,142100,9
2013,1,31,142200,3
2013,1,31,142300,3
2013,1,31,142400,6
2013,1,31,142500,6
2013,1,31,142600,3
2013,1,31,142700,9
2013,1,31,142800,3
2013,1,31,142900,9
2013,1,31,143000,18
2013,1,31,143100,9
2013,1,31,143200,6
2013,1,31,143300,0
2013,1,31,143400,3
2013,1,31,143500,9
2013,1,31,143600,0
2013,1,31,143700,3
2013,1,31,143800,9
2013,1,31,143900,3
2013,1,31,144000,9
2013,1,31,144100,12
2013,1,31,144200,..C
2013,1,31,144300,3
2013,1,31,144400,3
2013,1,31,144500,12
2013,1,31,144600,12
2013,1,31,144700,3
2013,1,31,144800,9
2013,1,31,144900,0
2013,1,31,145000,12
2013,1,31,145100,9
2013,1,31,145200,3
2013,1,31,145300,0
2013,1,31,145400,0
2013,1,31,145500,0
2013,1,31,145600,0
2013,1,31,145700,6
2013,1,31,145800,0
2013,1,31,145900,3
2013,1,31,146000,3
2013,1,31,146100,6
2013,1,31,146200,3
2013,1,31,146300,3
2013,1,31,146400,9
2013,1,31,146500,0
2013,1,31,146600,0
2013,1,31,146700,0
2013,1,31,146800,0
2013,1,31,146900,3
2013,1,31,147000,3
2013,1,31,147100,0
2013,1,31,147200,6
2013,1,31,147300,..C
2013,1,31,147400,..C
2013,1,31,147500,3
2013,1,31,147600,3
2013,1,31,147700,..C
2013,1,31,147800,3
2013,1,31,147900,0
2013,1,31,148000,3
2013,1,31,148100,6
2013,1,31,148200,3
2013,1,31,148300,3
2013,1,31,148400,0
2013,1,31,148500,3
2013,1,31,148600,0
2013,1,31,148700,9
2013,1,31,148800,3
2013,1,31,148900,0
2013,1,31,149000,0
2013,1,31,149100,0
2013,1,31,149200,0
2013,1,31,149300,3
2013,1,31,149400,0
2013,1,31,149500,0
2013,1,31,149600,..C
2013,1,31,149700,3
2013,1,31,149800,0
2013,1,31,149900,6
2013,1,31,150000,0
2013,1,31,150100,0
2013,1,31,150200,3
2013,1,31,150300,3
2013,1,31,150400,3
2013,1,31,150500,3
2013,1,31,150600,12
2013,1,31,150700,3
2013,1,31,150800,3
2013,1,31,150900,0
2013,1,31,151000,3
2013,1,31,151100,9
2013,1,31,151200,3
2013,1,31,151300,6
2013,1,31,151400,3
2013,1,31,151500,0
2013,1,31,151600,0
2013,1,31,151700,12
2013,1,31,151800,0
2013,1,31,151900,3
2013,1,31,152000,3
2013,1,31,152100,6
2013,1,31,152200,0
2013,1,31,152300,3
2013,1,31,152400,6
2013,1,31,152500,0
2013,1,31,152600,0
2013,1,31,152700,..C
2013,1,31,152800,0
2013,1,31,152900,3
2013,1,31,153000,3
2013,1,31,153100,0
2013,1,31,153200,0
2013,1,31,153300,0
2013,1,31,153400,6
2013,1,31,153500,3
2013,1,31,153600,3
2013,1,31,153700,0
2013,1,31,153800,0
2013,1,31,153900,0
2013,1,31,154000,3
2013,1,31,154100,6
2013,1,31,154200,3
2013,1,31,154300,0
2013,1,31,154400,0
2013,1,31,154500,0
2013,1,31,154600,..C
2013,1,31,154700,0
2013,1,31,154800,3
2013,1,31,154900,3
2013,1,31,155000,3
2013,1,31,155100,0
2013,1,31,155200,0
2013,1,31,155300,0
2013,1,31,155400,0
2013,1,31,155500,0
2013,1,31,155600,9
2013,1,31,155700,0
2013,1,31,155800,0
2013,1,31,155900,0
2013,1,31,156000,0
2013,1,31,156100,0
2013,1,31,156200,6
2013,1,31,156300,12
2013,1,31,156400,9
2013,1,31,156500,6
2013,1,31,156600,0
2013,1,31,156700,3
2013,1,31,156800,0
2013,1,31,156900,0
2013,1,31,157000,0
2013,1,31,157100,12
2013,1,31,157200,0
2013,1,31,157300,21
2013,1,31,157400,9
2013,1,31,157500,0
2013,1,31,157600,..C
2013,1,31,157700,0
2013,1,31,157800,15
2013,1,31,157900,9
2013,1,31,158000,12
2013,1,31,158100,78
2013,1,31,158200,21
2013,1,31,158300,24
2013,1,31,158400,0
2013,1,31,158500,0
2013,1,31,158600,..C
2013,1,31,158700,0
2013,1,31,158800,3
2013,1,31,158900,9
2013,1,31,159000,0
2013,1,31,159100,6
2013,1,31,159200,3
2013,1,31,159300,0
2013,1,31,159400,3
2013,1,31,159500,3
2013,1,31,159600,0
2013,1,31,159700,0
2013,1,31,159800,3
2013,1,31,159900,0
2013,1,31,160000,0
2013,1,31,160100,0
2013,1,31,160200,0
2013,1,31,160300,0
2013,1,31,160400,3
2013,1,31,160500,3
2013,1,31,160600,3
2013,1,31,160700,0
2013,1,31,160800,0
2013,1,31,160900,3
2013,1,31,161000,0
2013,1,31,161100,9
2013,1,31,161200,0
2013,1,31,161300,0
2013,1,31,161400,6
2013,1,31,161500,3
2013,1,31,161600,0
2013,1,31,161700,..C
2013,1,31,161800,0
2013,1,31,161900,3
2013,1,31,162000,3
2013,1,31,162100,81
2013,1,31,162200,0
2013,1,31,162300,3
2013,1,31,162400,3
2013,1,31,162500,18
2013,1,31,162600,3
2013,1,31,162700,3
2013,1,31,162800,3
2013,1,31,162900,6
2013,1,31,163000,9
2013,1,31,163100,0
2013,1,31,163200,0
2013,1,31,163300,0
2013,1,31,163400,39
2013,1,31,163500,3
2013,1,31,163600,0
2013,1,31,163700,9
2013,1,31,163800,3
2013,1,31,163900,18
2013,1,31,164000,0
2013,1,31,164100,0
2013,1,31,164200,3
2013,1,31,164300,3
2013,1,31,164400,3
2013,1,31,164500,0
2013,1,31,164600,3
2013,1,31,164700,6
2013,1,31,164800,3
2013,1,31,164900,0
2013,1,31,165000,3
2013,1,31,165100,9
2013,1,31,165200,0
2013,1,31,165300,3
2013,1,31,165400,15
2013,1,31,165500,3
2013,1,31,165600,3
2013,1,31,165700,6
2013,1,31,165800,9
2013,1,31,165900,3
2013,1,31,166000,0
2013,1,31,166100,0
2013,1,31,166200,3
2013,1,31,166300,6
2013,1,31,166400,3
2013,1,31,166500,9
2013,1,31,166600,0
2013,1,31,166700,6
2013,1,31,166800,..C
2013,1,31,166900,15
2013,1,31,167000,15
2013,1,31,167100,12
2013,1,31,167200,6
2013,1,31,167300,3
2013,1,31,167400,6
2013,1,31,167500,0
2013,1,31,167600,3
2013,1,31,167700,6
2013,1,31,167800,6
2013,1,31,167900,0
2013,1,31,168000,0
2013,1,31,168100,9
2013,1,31,168200,9
2013,1,31,168300,3
2013,1,31,168400,3
2013,1,31,168500,21
2013,1,31,168600,3
2013,1,31,168700,6
2013,1,31,168800,0
2013,1,31,168900,3
2013,1,31,169000,0
2013,1,31,169100,6
2013,1,31,169200,3
2013,1,31,169300,6
2013,1,31,169400,3
2013,1,31,169500,3
2013,1,31,169600,6
2013,1,31,169700,6
2013,1,31,169800,3
2013,1,31,169900,3
2013,1,31,170000,9
2013,1,31,170100,3
2013,1,31,170200,15
2013,1,31,170300,3
2013,1,31,170400,3
2013,1,31,170500,12
2013,1,31,170600,3
2013,1,31,170700,3
2013,1,31,170800,12
2013,1,31,170900,3
2013,1,31,171000,..C
2013,1,31,171100,3
2013,1,31,171200,3
2013,1,31,171300,3
2013,1,31,171400,0
2013,1,31,171500,9
2013,1,31,171600,24
2013,1,31,171700,3
2013,1,31,171800,18
2013,1,31,171900,9
2013,1,31,172000,3
2013,1,31,172100,3
2013,1,31,172200,0
2013,1,31,172300,0
2013,1,31,172400,0
2013,1,31,172500,0
2013,1,31,172600,3
2013,1,31,172700,3
2013,1,31,172800,12
2013,1,31,172900,3
2013,1,31,173000,0
2013,1,31,173100,6
2013,1,31,173200,18
2013,1,31,173300,6
2013,1,31,173400,3
2013,1,31,173500,3
2013,1,31,173600,0
2013,1,31,173700,0
2013,1,31,173800,0
2013,1,31,173900,9
2013,1,31,174000,3
2013,1,31,174100,3
2013,1,31,174200,6
2013,1,31,174300,3
2013,1,31,174400,0
2013,1,31,174500,0
2013,1,31,174600,3
2013,1,31,174700,0
2013,1,31,174800,3
2013,1,31,174900,3
2013,1,31,175000,9
2013,1,31,175100,0
2013,1,31,175200,..C
2013,1,31,175300,15
2013,1,31,175400,..C
2013,1,31,175500,72
2013,1,31,175600,12
2013,1,31,175700,0
2013,1,31,175800,0
2013,1,31,175900,6
2013,1,31,176000,0
2013,1,31,176100,15
2013,1,31,176200,0
2013,1,31,176300,..C
2013,1,31,176400,0
2013,1,31,176500,3
2013,1,31,176600,6
2013,1,31,176700,0
2013,1,31,176800,3
2013,1,31,176900,3
2013,1,31,177000,12
2013,1,31,177100,0
2013,1,31,177200,3
2013,1,31,177300,0
2013,1,31,177400,12
2013,1,31,177500,0
2013,1,31,177600,3
2013,1,31,177700,6
2013,1,31,177800,0
2013,1,31,177900,0
2013,1,31,178000,6
2013,1,31,178100,0
2013,1,31,178200,0
2013,1,31,178300,3
2013,1,31,178400,0
2013,1,31,178500,3
2013,1,31,178600,0
2013,1,31,178700,9
2013,1,31,178800,0
2013,1,31,178900,0
2013,1,31,179000,..C
2013,1,31,179100,3
2013,1,31,179200,0
2013,1,31,179300,6
2013,1,31,179400,0
2013,1,31,179500,6
2013,1,31,179600,3
2013,1,31,179700,9
2013,1,31,179800,0
2013,1,31,179900,6
2013,1,31,180000,3
2013,1,31,180100,9
2013,1,31,180200,6
2013,1,31,180300,0
2013,1,31,180400,0
2013,1,31,180500,0
2013,1,31,180600,3
2013,1,31,180700,9
2013,1,31,180800,0
2013,1,31,180900,0
2013,1,31,181000,0
2013,1,31,181100,9
2013,1,31,181200,3
2013,1,31,181300,..C
2013,1,31,181400,0
2013,1,31,181500,0
2013,1,31,181600,3
2013,1,31,181700,3
2013,1,31,181800,3
2013,1,31,181900,3
2013,1,31,182000,0
2013,1,31,182100,0
2013,1,31,182200,3
2013,1,31,182300,0
2013,1,31,182400,0
2013,1,31,182500,9
2013,1,31,182600,9
2013,1,31,182700,3
2013,1,31,182800,3
2013,1,31,182900,30
2013,1,31,183000,0
2013,1,31,183100,0
2013,1,31,183200,3
2013,1,31,183300,0
2013,1,31,183400,3
2013,1,31,183500,15
2013,1,31,183600,6
2013,1,31,183700,3
2013,1,31,183800,0
2013,1,31,183900,0
2013,1,31,184000,3
2013,1,31,184100,0
2013,1,31,184200,3
2013,1,31,184300,0
2013,1,31,184400,12
2013,1,31,184500,0
2013,1,31,184600,0
2013,1,31,184700,0
2013,1,31,184800,6
2013,1,31,184900,0
2013,1,31,185000,0
2013,1,31,185100,..C
2013,1,31,185200,0
2013,1,31,185300,0
2013,1,31,185400,6
2013,1,31,185500,6
2013,1,31,185600,3
2013,1,31,185700,0
2013,1,31,185800,0
2013,1,31,185900,12
2013,1,31,186000,9
2013,1,31,186100,3
2013,1,31,186200,0
2013,1,31,186300,0
2013,1,31,186400,0
2013,1,31,186500,0
2013,1,31,186600,3
2013,1,31,186700,3
2013,1,31,186800,3
2013,1,31,186900,..C
2013,1,31,187000,9
2013,1,31,187100,0
2013,1,31,187200,3
2013,1,31,187300,0
2013,1,31,187400,0
2013,1,31,187500,3
2013,1,31,187600,..C
2013,1,31,187700,6
2013,1,31,187800,3
2013,1,31,187900,9
2013,1,31,188000,12
2013,1,31,188100,..C
2013,1,31,188200,0
2013,1,31,188300,6
2013,1,31,188400,3
2013,1,31,188500,3
2013,1,31,188600,0
2013,1,31,188700,0
2013,1,31,188800,0
2013,1,31,188900,0
2013,1,31,189000,6
2013,1,31,189100,3
2013,1,31,189200,6
2013,1,31,189300,3
2013,1,31,189400,6
2013,1,31,189500,..C
2013,1,31,189600,3
2013,1,31,189700,9
2013,1,31,189800,0
2013,1,31,189900,0
2013,1,31,190000,..C
2013,1,31,190100,0
2013,1,31,190200,15
2013,1,31,190300,3
2013,1,31,190400,3
2013,1,31,190500,9
2013,1,31,190600,9
2013,1,31,190700,..C
2013,1,31,190800,3
2013,1,31,190900,6
2013,1,31,191000,9
2013,1,31,191100,0
2013,1,31,191200,0
2013,1,31,191300,0
2013,1,31,191400,3
2013,1,31,191500,9
2013,1,31,191600,3
2013,1,31,191700,6
2013,1,31,191800,3
2013,1,31,191900,3
2013,1,31,192000,3
2013,1,31,192100,3
2013,1,31,192200,..C
2013,1,31,192300,3
2013,1,31,192400,0
2013,1,31,192500,3
2013,1,31,192600,3
2013,1,31,192700,..C
2013,1,31,192800,9
2013,1,31,192900,0
2013,1,31,193000,15
2013,1,31,193100,6
2013,1,31,193200,3
2013,1,31,193300,0
2013,1,31,193400,9
2013,1,31,193500,6
2013,1,31,193600,3
2013,1,31,193700,6
2013,1,31,193800,3
2013,1,31,193900,0
2013,1,31,194000,0
2013,1,31,194100,3
2013,1,31,194200,3
2013,1,31,194300,3
2013,1,31,194400,0
2013,1,31,194500,..C
2013,1,31,194600,3
2013,1,31,194700,0
2013,1,31,194800,3
2013,1,31,194900,6
2013,1,31,195000,0
2013,1,31,195100,30
2013,1,31,195200,6
2013,1,31,195300,0
2013,1,31,195400,9
2013,1,31,195500,3
2013,1,31,195600,9
2013,1,31,195700,..C
2013,1,31,195800,0
2013,1,31,195900,3
2013,1,31,196000,3
2013,1,31,196100,3
2013,1,31,196200,9
2013,1,31,196300,0
2013,1,31,196400,9
2013,1,31,196500,..C
2013,1,31,196600,0
2013,1,31,196700,3
2013,1,31,196800,3
2013,1,31,196900,9
2013,1,31,197000,3
2013,1,31,197100,9
2013,1,31,197200,3
2013,1,31,197300,18
2013,1,31,197400,15
2013,1,31,197500,9
2013,1,31,197600,12
2013,1,31,197700,3
2013,1,31,197800,..C
2013,1,31,197900,0
2013,1,31,198000,3
2013,1,31,198100,3
2013,1,31,198200,0
2013,1,31,198300,..C
2013,1,31,198400,0
2013,1,31,198500,0
2013,1,31,198600,0
2013,1,31,198700,9
2013,1,31,198800,3
2013,1,31,198900,3
2013,1,31,199000,3
2013,1,31,199100,0
2013,1,31,199200,6
2013,1,31,199300,0
2013,1,31,199400,3
2013,1,31,199500,0
2013,1,31,199600,0
2013,1,31,199700,0
2013,1,31,199800,0
2013,1,31,199900,0
2013,1,31,200000,6
2013,1,31,200100,0
2013,1,31,200200,0
2013,1,31,200300,0
2013,1,31,200400,0
2013,1,31,200500,0
2013,1,31,200600,0
2013,1,31,200700,0
2013,1,31,200800,0
2013,1,31,200900,12
2013,1,31,201000,3
2013,1,31,201100,..C
2013,1,31,201200,0
2013,1,31,201300,0
2013,1,31,201400,3
2013,1,31,201500,6
2013,1,31,201600,6
2013,1,31,201700,0
2013,1,31,201800,0
2013,1,31,201900,0
2013,1,31,202000,3
2013,1,31,202100,3
2013,1,31,202200,0
2013,1,31,202300,3
2013,1,31,202400,0
2013,1,31,202500,0
2013,1,31,202600,0
2013,1,31,202700,3
2013,1,31,202800,6
2013,1,31,202900,3
2013,1,31,203000,0
2013,1,31,203100,0
2013,1,31,203200,6
2013,1,31,203300,..C
2013,1,31,203400,0
2013,1,31,203500,0
2013,1,31,203600,0
2013,1,31,203700,0
2013,1,31,203800,0
2013,1,31,203900,3
2013,1,31,204000,..C
2013,1,31,204100,3
2013,1,31,204200,3
2013,1,31,204300,0
2013,1,31,204400,3
2013,1,31,204500,3
2013,1,31,204600,0
2013,1,31,204700,6
2013,1,31,204800,3
2013,1,31,204900,0
2013,1,31,205000,0
2013,1,31,205100,3
2013,1,31,205200,6
2013,1,31,205300,3
2013,1,31,205400,0
2013,1,31,205500,12
2013,1,31,205600,3
2013,1,31,205700,3
2013,1,31,205800,0
2013,1,31,205900,3
2013,1,31,206000,0
2013,1,31,206100,0
2013,1,31,206200,0
2013,1,31,206300,0
2013,1,31,206400,0
2013,1,31,206500,0
2013,1,31,206600,0
2013,1,31,206700,3
2013,1,31,206800,0
2013,1,31,206900,0
2013,1,31,207000,6
2013,1,31,207100,3
2013,1,31,207200,3
2013,1,31,207300,3
2013,1,31,207400,3
2013,1,31,207500,..C
2013,1,31,207600,0
2013,1,31,207700,0
2013,1,31,207800,3
2013,1,31,207900,3
2013,1,31,208000,3
2013,1,31,208100,3
2013,1,31,208200,0
2013,1,31,208300,9
2013,1,31,208400,0
